,abstract,Tags
1180,dataset include necessary data code reproduce figure used the paper .,"eaps , holocene , north america , peatland , p-tem , soil carbon"
1181,bundle contains code data used generate figure the paper .,"boreal fire , burn severity , carbon loss , eaps , north america , tem"
1182,includes three excel file : ) laboratory experiment testing early-instar larval feeding preference ; ii ) greenhouse experiment assessing adult oviposition preference ; iii ) field correlation leaf pesticide concentration ...,"agroecosystems , behavioral response , butterfly , entomology , milkweed , monarch , pesticide , pollinator"
1183,dataset contains standard test protocol used characterize alfalfa cultivar compiled the north american alfalfa improvement conference .,"abiotic stress , agriculture , agronomy , alfalfa , alfalfa breeding , alfalfa_db , bacterial pathogen , biotic resistance , biotic stress , forage quality , fungal pathogen , grazing tolerance , insect stress , lucerne , medicago , plant breeding , plant pathology , resistance score , resistance test , stress tolerance , winter hardiness"
1184,addendum erratum the pottery the context collection based analysis reprocessing the ceramic material collected the pedestrian team stored the alanya archaeological museum 2019 .,"ancient greece , archaeological survey , archaeology , classical study , pottery , rcasp , rcsp , rough cilicia , rough cilicia survey project , turkey"
1185,"file contains various meteorological field a air temperature , rainfall , moisture , rainfall , surface field ( soil moisture soil temperature ) .","arw model , eaps , fasdas , hrldas , monsoon depression , soil moisture simulation , soil temperature"
1186,"dataset behl et al . ( review ) which conduct bibliometric analysis 6,500+ peer-reviewed publication generated a 15-year period the national oceanic atmospheric administration ’ ( noaa ) sea grant program .","bibliometrics , coastal , f , forestry natural resource , noaa , publicly-funded research , sea grant"
1187,introduce novel approach image-based probability estimation displacement ( iped ) is direct estimation pdf displacement racer within image . data set reproduce the plot sample image available .,"diffusion measurement , image processing , mechanical engineering , particle image velocimetry , probability density function estimation , random process"
1188,dataset contains geochemical isotopic data the 2015 baseflow sampling campaign the wabash river watershed .,"aqueous geochemistry , baseflow , chlorine-36 , eaps , groundwater , stable isotope , strontium isotope , watershed"
1189,"structural attribute relevant flood risk ( foundation height/type , square footage , number story , building type ) , produced using machine learning automated image analysis gsv image .","flood risk , industrial engineering , machine learning , structure attribute"
1190,repository archive video the simulation the designed structure different earthquake post-earthquake fire scenario .,"3d fea , behavior , civil engineering , moment frame , performance-based , post-earthquake fire , steel"
1191,set matlab script related orthogonal polynomial relative a generalized marchenko–pastur measure,"computer science , mathematics , matlab , modification algorithm orthogonal polynomial , modified chebyshev algorithm , orthogonal polynomial , walter gautschi archive , weight function"
1192,"ssp biochemistry , high school participant conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design , aspergillus niger , biochemistry , cdc14 phosphatase , enzyme function , high school summer research , phytopathogenic fungi , plant pathogen , summer science program"
1193,"ssp biochemistry , high school participant conduct group research project characterize cdc14 phosphatase homolog a phytopathogenic fungus explore potential a novel antifungal target protect crop disease","antifungal design , biochemistry , botrytis cinerea , cdc14 phosphatase , enzyme function , high school summer research , phytopathogenic fungi , plant pathogen , summer science program"
